id,price_doc
32064,1573623.125
32065,916762.875
32066,885091.25
32067,687303.0625
32068,843206.3125
32069,615527.1875
32070,2154120.75
32071,939402.375
32072,650539.9375
32073,589843.0625
32074,787287.75
32075,1440656.625
32076,2098767.5
32077,1171464.5
32078,589843.0625
32079,618211.5625
32080,787287.75
32081,4653251.5
32082,800634.3125
32083,596540.5
32084,887100.75
32085,1181881.5
32086,1214159.125
32087,853760.25
32088,4161770.0
32089,1066129.125
32090,1928788.0
32091,1014118.75
32092,787287.75
32093,931522.25
32094,1071262.875
32095,967364.25
32096,608397.8125
32097,1910207.875
32098,880521.3125
32099,1015815.5625
32100,1187477.375
32101,930899.6875
32102,904617.125
32103,595750.75
32104,794793.1875
32105,916762.875
32106,1014118.75
32107,788487.6875
32108,589843.0625
32109,998855.375
32110,595750.75
32111,1851707.125
32112,2323349.75
32113,1230388.25
32114,1274986.125
32115,999227.875
32116,1071262.875
32117,1286333.25
32118,1014118.75
32119,1343332.75
32120,1880852.875
32121,615527.1875
32122,1440656.625
32123,2822751.5
32124,1289988.125
32125,1632197.625
32126,1295701.625
32127,1230016.25
32128,885258.375
32129,889752.6875
32130,618211.5625
32131,1711639.625
32132,385244.0
32133,595750.75
32134,607809.25
32135,1181046.5
32136,1503331.25
32137,1315949.0
32138,885258.375
32139,1181046.5
32140,897788.8125
32141,584691.625
32142,618211.5625
32143,1231490.625
32144,650539.9375
32145,3719311.5
32146,1014118.75
32147,842036.25
32148,909253.0
32149,1464720.375
32150,748887.5625
32151,1343332.75
32152,788487.6875
32153,1014118.75
32154,718736.0
32155,993276.5
32156,826699.3125
32157,1920403.75
32158,1358983.375
32159,2203547.75
32160,916762.875
32161,1390006.75
32162,1221452.625
32163,1208610.375
32164,1490378.0
32165,1343332.75
32166,1343332.75
32167,1807246.625
32168,1491858.5
32169,850818.6875
32170,1440656.625
32171,1514802.75
32172,1214936.375
32173,942563.9375
32174,1832810.0
32175,3230663.5
32176,889752.6875
32177,1296753.5
32178,894443.8125
32179,1531682.625
32180,970804.0625
32181,906662.3125
32182,691386.875
32183,942563.9375
32184,1711639.625
32185,853760.25
32186,1050567.75
32187,645170.9375
32188,1183479.625
32189,607809.25
32190,779301.5625
32191,779667.3125
32192,2233836.5
32193,1071262.875
32194,584691.625
32195,1711639.625
32196,1646614.125
32197,1450032.375
32198,987825.8125
32199,966618.1875
32200,1522011.125
32201,1286333.25
32202,589843.0625
32203,776901.75
32204,980170.25
32205,2426555.5
32206,1095170.5
32207,1343332.75
32208,853760.25
32209,785940.4375
32210,904001.375
32211,5120178.0
32212,787287.75
32213,952121.4375
32214,1772639.625
32215,1046227.4375
32216,924840.0625
32217,767849.125
32218,906662.3125
32219,1333199.25
32220,890645.8125
32221,1091018.375
32222,942563.9375
32223,779705.9375
32224,880521.3125
32225,989243.6875
32226,1168045.25
32227,2902794.5
32228,1763223.125
32229,1953689.75
32230,824960.3125
32231,2277243.5
32232,589843.0625
32233,783978.375
32234,2241377.75
32235,2644148.75
32236,971941.625
32237,4691429.5
32238,911755.5
32239,1946672.5
32240,989243.6875
32241,718736.0
32242,942563.9375
32243,1162004.5
32244,857793.5625
32245,1181881.5
32246,1196429.125
32247,1000938.9375
32248,1181046.5
32249,940176.6875
32250,1128308.875
32251,853760.25
32252,902156.5625
32253,1343332.75
32254,4106769.75
32255,880521.3125
32256,908622.875
32257,589843.0625
32258,1056309.25
32259,819014.4375
32260,1258056.0
32261,3444025.5
32262,1286333.25
32263,943679.125
32264,840857.4375
32265,1544685.375
32266,1477757.625
32267,888174.125
32268,767342.5
32269,976421.5
32270,1608926.0
32271,1095088.0
32272,618211.5625
32273,1244724.25
32274,843206.3125
32275,908622.875
32276,1343332.75
32277,1988157.25
32278,1009014.5
32279,837966.0
32280,908622.875
32281,995170.875
32282,1309300.75
32283,1014118.75
32284,650539.9375
32285,1333199.25
32286,1802657.75
32287,927726.875
32288,867213.3125
32289,650539.9375
32290,1199534.25
32291,964791.875
32292,1494658.125
32293,931522.25
32294,1421586.25
32295,952087.8125
32296,1160962.125
32297,1134768.5
32298,1295445.75
32299,610430.8125
32300,1045248.1875
32301,1925439.625
32302,1449046.75
32303,912213.9375
32304,843206.3125
32305,853760.25
32306,1156607.0
32307,1876229.0
32308,794009.0625
32309,935290.25
32310,880521.3125
32311,1156607.0
32312,645170.9375
32313,850824.4375
32314,993799.5
32315,1868787.75
32316,1134162.5
32317,1732870.0
32318,1207291.375
32319,942563.9375
32320,1431648.75
32321,940176.6875
32322,822703.125
32323,1083754.0
32324,1013118.25
32325,770932.3125
32326,754053.25
32327,877657.4375
32328,1241736.5
32329,891924.1875
32330,912866.5625
32331,980103.875
32332,1148402.0
32333,1257552.125
32334,863729.375
32335,1167472.75
32336,1402807.125
32337,840857.4375
32338,843206.3125
32339,1181881.5
32340,985674.5
32341,934518.25
32342,900747.5
32343,1147428.875
32344,858756.1875
32345,909253.0
32346,883157.9375
32347,826699.3125
32348,1318416.125
32349,1232440.0
32350,1789815.125
32351,1083821.25
32352,1289550.25
32353,837966.0
32354,1000938.9375
32355,988298.8125
32356,889752.6875
32357,1187477.375
32358,1209152.375
32359,2853112.25
32360,850824.4375
32361,1463625.625
32362,1346685.625
32363,957908.5
32364,650539.9375
32365,1187477.375
32366,931488.5
32367,909463.8125
32368,850824.4375
32369,1214837.875
32370,621428.9375
32371,990499.25
32372,1329352.25
32373,1187477.375
32374,3000877.25
32375,735377.625
32376,970804.0625
32377,1021327.1875
32378,942563.9375
32379,842036.25
32380,1440656.625
32381,712665.4375
32382,1632197.625
32383,1828251.75
32384,843206.3125
32385,1230388.25
32386,1341787.375
32387,645170.9375
32388,995294.3125
32389,1217349.875
32390,791945.3125
32391,1014118.75
32392,1046227.4375
32393,988358.1875
32394,843206.3125
32395,843206.3125
32396,718736.0
32397,966414.5
32398,916762.875
32399,1463625.625
32400,1089161.625
32401,941784.8125
32402,589843.0625
32403,1716250.625
32404,650539.9375
32405,1860784.875
32406,1793006.5
32407,1114858.625
32408,794009.0625
32409,2107188.75
32410,840857.4375
32411,988358.1875
32412,1341787.375
32413,1572084.0
32414,1616705.75
32415,756430.75
32416,1333199.25
32417,1065585.375
32418,877657.4375
32419,926592.4375
32420,1027360.4375
32421,385244.0
32422,827526.6875
32423,819014.4375
32424,1088560.5
32425,639593.625
32426,1295445.75
32427,1812791.125
32428,1026185.5
32429,1347658.25
32430,620687.4375
32431,1331830.5
32432,1341755.5
32433,589843.0625
32434,1440656.625
32435,927726.875
32436,1205258.625
32437,1315190.0
32438,1010446.375
32439,963696.6875
32440,1105947.5
32441,508255.9375
32442,1144078.75
32443,916762.875
32444,898653.125
32445,1282470.0
32446,1184838.25
32447,1286333.25
32448,888867.3125
32449,1781635.625
32450,985674.5
32451,1711713.25
32452,952087.8125
32453,902654.875
32454,850824.4375
32455,1276721.25
32456,961454.0625
32457,909253.0
32458,1208610.375
32459,1367526.375
32460,869876.3125
32461,2035215.75
32462,1176195.375
32463,848288.5
32464,1505497.625
32465,650539.9375
32466,1360524.0
32467,837966.0
32468,1181046.5
32469,1258056.0
32470,1673982.25
32471,2397836.75
32472,927726.875
32473,939402.375
32474,650539.9375
32475,1820242.125
32476,865213.375
32477,607809.25
32478,1014118.75
32479,650539.9375
32480,1506987.25
32481,924840.0625
32482,748887.5625
32483,1343332.75
32484,1386430.75
32485,1989921.5
32486,1071130.0
32487,949290.8125
32488,1636646.125
32489,1664951.875
32490,963696.6875
32491,1168045.25
32492,1329352.25
32493,999227.875
32494,897788.8125
32495,916762.875
32496,726894.125
32497,1089161.625
32498,1779046.5
32499,2088393.125
32500,818037.9375
32501,1318663.875
32502,1119408.875
32503,916762.875
32504,848288.5
32505,1175858.875
32506,957908.5
32507,620687.4375
32508,1054515.625
32509,785210.8125
32510,2241377.75
32511,938708.375
32512,988173.4375
32513,909253.0
32514,916762.875
32515,958973.375
32516,1209152.375
32517,1619733.5
32518,650539.9375
32519,639593.625
32520,432529.3125
32521,1060140.25
32522,877657.4375
32523,1000938.9375
32524,991523.6875
32525,850824.4375
32526,1417597.875
32527,1429783.5
32528,843206.3125
32529,949290.8125
32530,877657.4375
32531,909463.8125
32532,2015841.0
32533,916762.875
32534,853760.25
32535,906662.3125
32536,1699721.25
32537,860872.5
32538,1151824.25
32539,726894.125
32540,1138622.25
32541,1260727.0
32542,961454.0625
32543,927191.75
32544,843206.3125
32545,843206.3125
32546,1590980.875
32547,956216.25
32548,771378.0
32549,589843.0625
32550,1014891.8125
32551,854248.9375
32552,961454.0625
32553,1089161.625
32554,1551772.625
32555,1262952.0
32556,1382488.375
32557,607809.25
32558,888174.125
32559,1047918.0625
32560,924840.0625
32561,842036.25
32562,1347793.25
32563,957908.5
32564,868592.1875
32565,982446.1875
32566,681817.1875
32567,777271.5625
32568,1341787.375
32569,988358.1875
32570,826699.3125
32571,988243.1875
32572,935309.0625
32573,1230388.25
32574,1215289.75
32575,982446.1875
32576,1014118.75
32577,842036.25
32578,1084551.25
32579,1286333.25
32580,1001730.5625
32581,908622.875
32582,1014118.75
32583,1131369.0
32584,712715.75
32585,650539.9375
32586,906662.3125
32587,891803.375
32588,888174.125
32589,508255.9375
32590,1315190.0
32591,1187477.375
32592,650539.9375
32593,596540.5
32594,650539.9375
32595,860872.5
32596,1341787.375
32597,1209152.375
32598,1341787.375
32599,679330.6875
32600,1140662.25
32601,982446.1875
32602,1080208.625
32603,988298.8125
32604,853760.25
32605,718736.0
32606,837966.0
32607,1447994.125
32608,1214837.875
32609,1083754.0
32610,1027360.4375
32611,1033692.5625
32612,645170.9375
32613,855847.1875
32614,1280751.625
32615,938708.375
32616,1094888.5
32617,1241736.5
32618,850824.4375
32619,650539.9375
32620,1038501.5
32621,863729.375
32622,2035215.75
32623,1271418.625
32624,1755006.25
32625,1230388.25
32626,1098911.75
32627,1038501.5
32628,1772639.625
32629,1464720.375
32630,957908.5
32631,924840.0625
32632,988298.8125
32633,1122892.25
32634,989243.6875
32635,1258056.0
32636,818357.0
32637,1221452.625
32638,908622.875
32639,1252051.0
32640,952121.4375
32641,897788.8125
32642,961454.0625
32643,1487038.75
32644,1025636.5
32645,975861.0625
32646,1201239.0
32647,1814662.875
32648,1008893.25
32649,1004331.4375
32650,1160637.875
32651,432529.3125
32652,1333199.25
32653,1750614.875
32654,889220.0
32655,1750945.5
32656,774254.5
32657,922657.0625
32658,1010446.375
32659,639593.625
32660,1746875.75
32661,927726.875
32662,1569076.5
32663,1399550.625
32664,1632197.625
32665,1668805.25
32666,1140662.25
32667,970804.0625
32668,924840.0625
32669,2006222.875
32670,1058955.875
32671,880521.3125
32672,840857.4375
32673,1374213.5
32674,900747.5
32675,748887.5625
32676,916762.875
32677,840857.4375
32678,1514724.625
32679,752447.6875
32680,2107188.75
32681,1499255.0
32682,916762.875
32683,2070075.0
32684,1241736.5
32685,1089161.625
32686,922348.25
32687,794009.0625
32688,956006.5625
32689,927191.75
32690,1374322.375
32691,1109504.375
32692,1750945.5
32693,1138063.0
32694,1000938.9375
32695,1478727.625
32696,615266.5625
32697,1167825.75
32698,840857.4375
32699,897788.8125
32700,1374335.5
32701,1596950.375
32702,1663609.0
32703,1315754.625
32704,1632197.625
32705,1349047.125
32706,860740.375
32707,1017026.25
32708,952087.8125
32709,931522.25
32710,1716250.625
32711,943275.125
32712,1338528.25
32713,942563.9375
32714,973568.8125
32715,618211.5625
32716,822154.125
32717,1106068.625
32718,1244724.25
32719,1001730.5625
32720,826699.3125
32721,1750614.875
32722,949290.8125
32723,650539.9375
32724,1038501.5
32725,2000441.75
32726,837966.0
32727,791945.3125
32728,1374213.5
32729,891803.375
32730,1258056.0
32731,916762.875
32732,800634.3125
32733,927950.75
32734,853209.1875
32735,1046227.4375
32736,650539.9375
32737,887100.75
32738,932986.5625
32739,5242694.5
32740,906662.3125
32741,877657.4375
32742,1333199.25
32743,916762.875
32744,2010563.25
32745,975855.5
32746,1636646.125
32747,1008893.25
32748,837966.0
32749,607809.25
32750,1277891.75
32751,961454.0625
32752,3996663.75
32753,985674.5
32754,1209152.375
32755,1209152.375
32756,1091129.75
32757,1722021.75
32758,1109504.375
32759,790017.9375
32760,853760.25
32761,853760.25
32762,1009386.0
32763,853760.25
32764,990107.25
32765,718736.0
32766,1109504.375
32767,989243.6875
32768,957908.5
32769,921363.625
32770,972279.125
32771,1851707.125
32772,2094001.25
32773,916280.4375
32774,1038501.5
32775,970804.0625
32776,826699.3125
32777,902935.5
32778,853760.25
32779,650539.9375
32780,1105947.5
32781,1241736.5
32782,850824.4375
32783,1143068.75
32784,1446858.0
32785,1042124.8125
32786,843206.3125
32787,1367526.375
32788,931522.25
32789,889995.4375
32790,853760.25
32791,906662.3125
32792,963696.6875
32793,1858403.25
32794,385244.0
32795,931522.25
32796,1173714.375
32797,963696.6875
32798,1032532.9375
32799,1619227.125
32800,620687.4375
32801,952121.4375
32802,1257916.625
32803,848288.5
32804,1343332.75
32805,1660062.125
32806,942563.9375
32807,867260.4375
32808,853760.25
32809,1286333.25
32810,913721.0625
32811,1032532.9375
32812,843206.3125
32813,997599.6875
32814,639593.625
32815,867260.4375
32816,650539.9375
32817,930325.5
32818,1187477.375
32819,615527.1875
32820,889752.6875
32821,2248685.25
32822,877657.4375
32823,1475321.5
32824,1003008.625
32825,837966.0
32826,1584581.875
32827,1243190.375
32828,985674.5
32829,942563.9375
32830,906662.3125
32831,924840.0625
32832,627735.0
32833,1711639.625
32834,1440656.625
32835,924840.0625
32836,880521.3125
32837,924840.0625
32838,822154.125
32839,3043588.0
32840,1033692.5625
32841,855803.875
32842,958973.375
32843,639593.625
32844,906662.3125
32845,1216101.375
32846,1464720.375
32847,595750.75
32848,1427897.625
32849,645170.9375
32850,985674.5
32851,1395662.625
32852,620687.4375
32853,715488.875
32854,1044333.4375
32855,1341787.375
32856,794009.0625
32857,1333199.25
32858,584691.625
32859,970804.0625
32860,1014118.75
32861,857793.5625
32862,1244724.25
32863,995294.3125
32864,1050567.75
32865,1238219.75
32866,584691.625
32867,648056.9375
32868,1343332.75
32869,1163194.125
32870,942563.9375
32871,860740.375
32872,1375772.625
32873,818357.0
32874,867260.4375
32875,1167038.75
32876,1029746.875
32877,1590131.375
32878,1333199.25
32879,618211.5625
32880,1122892.25
32881,996061.5
32882,966414.5
32883,867260.4375
32884,1196429.125
32885,715432.9375
32886,889143.6875
32887,908622.875
32888,1293289.25
32889,707115.4375
32890,712665.4375
32891,1009775.0
32892,848288.5
32893,1343487.875
32894,853760.25
32895,1187477.375
32896,949171.375
32897,608397.8125
32898,1498087.25
32899,1478727.625
32900,877657.4375
32901,1010446.375
32902,1181046.5
32903,1174516.25
32904,1758398.75
32905,1033692.5625
32906,1017897.625
32907,814101.4375
32908,1027360.4375
32909,504427.15625
32910,1190994.375
32911,1021327.1875
32912,1073787.125
32913,991220.1875
32914,670030.125
32915,1036672.9375
32916,1498333.125
32917,850824.4375
32918,1302898.375
32919,1876896.625
32920,857793.5625
32921,715432.9375
32922,924840.0625
32923,850824.4375
32924,534039.25
32925,839312.0
32926,650539.9375
32927,1315754.625
32928,1069096.125
32929,1639924.125
32930,850824.4375
32931,1014118.75
32932,952087.8125
32933,989243.6875
32934,794009.0625
32935,1896389.375
32936,867260.4375
32937,781263.8125
32938,1244724.25
32939,748887.5625
32940,1027360.4375
32941,1209130.25
32942,1014118.75
32943,857793.5625
32944,756430.75
32945,939402.375
32946,1167472.75
32947,1828771.5
32948,1440656.625
32949,994273.5
32950,842036.25
32951,1187477.375
32952,1208610.375
32953,998228.6875
32954,1187477.375
32955,1625167.625
32956,865056.5625
32957,1230388.25
32958,1754489.125
32959,1804978.25
32960,909437.8125
32961,1423199.0
32962,748887.5625
32963,1343332.75
32964,848288.5
32965,1230388.25
32966,958973.375
32967,1040115.25
32968,970804.0625
32969,924840.0625
32970,927726.875
32971,916762.875
32972,898653.125
32973,988243.1875
32974,1293289.25
32975,1196177.0
32976,1046227.4375
32977,906662.3125
32978,985674.5
32979,916762.875
32980,726131.25
32981,883108.1875
32982,853760.25
32983,1109504.375
32984,898653.125
32985,794009.0625
32986,916762.875
32987,1280357.125
32988,1040115.25
32989,840857.4375
32990,1216775.25
32991,620687.4375
32992,1009775.0
32993,839312.0
32994,596540.5
32995,1315754.625
32996,1208610.375
32997,1181881.5
32998,2693339.25
32999,618211.5625
33000,842036.25
33001,1009775.0
33002,894443.8125
33003,715488.875
33004,957908.5
33005,1322915.0
33006,1851707.125
33007,842036.25
33008,650539.9375
33009,904001.375
33010,949171.375
33011,843206.3125
33012,822703.125
33013,650539.9375
33014,916762.875
33015,997046.0625
33016,791945.3125
33017,822703.125
33018,859645.1875
33019,963101.3125
33020,1101679.875
33021,1063647.125
33022,985674.5
33023,1027360.4375
33024,1629043.875
33025,840857.4375
33026,906662.3125
33027,650539.9375
33028,1010446.375
33029,1122892.25
33030,1286333.25
33031,840857.4375
33032,1068438.625
33033,1231490.625
33034,650539.9375
33035,1009014.5
33036,850824.4375
33037,1133756.0
33038,970804.0625
33039,1635338.625
33040,1440656.625
33041,642624.375
33042,1696848.0
33043,1179801.5
33044,1071732.875
33045,1491858.5
33046,1083754.0
33047,1343332.75
33048,1584581.875
33049,3121356.0
33050,1304783.375
33051,1033692.5625
33052,1613208.125
33053,1307308.125
33054,718250.8125
33055,1619733.5
33056,819014.4375
33057,1221452.625
33058,888867.3125
33059,1230388.25
33060,826699.3125
33061,650539.9375
33062,1091129.75
33063,1000938.9375
33064,1000295.6875
33065,1163194.125
33066,1584581.875
33067,942563.9375
33068,1088251.125
33069,1814662.875
33070,1642318.625
33071,1728611.5
33072,897788.8125
33073,790092.5625
33074,2045341.5
33075,986584.875
33076,994631.0625
33077,1105947.5
33078,916762.875
33079,1608926.0
33080,1157359.5
33081,2502611.0
33082,1379613.125
33083,927726.875
33084,837966.0
33085,1491858.5
33086,1491858.5
33087,857793.5625
33088,790017.9375
33089,1619733.5
33090,1307308.125
33091,837966.0
33092,1153930.875
33093,2419535.5
33094,843206.3125
33095,676191.3125
33096,1209152.375
33097,853760.25
33098,926531.5
33099,1086983.625
33100,866986.75
33101,943275.125
33102,842036.25
33103,807615.8125
33104,928011.875
33105,1710440.375
33106,790017.9375
33107,639593.625
33108,2013458.625
33109,942563.9375
33110,906662.3125
33111,926531.5
33112,748887.5625
33113,1008893.25
33114,822703.125
33115,1711713.25
33116,842036.25
33117,931522.25
33118,1722021.75
33119,1758866.625
33120,584691.625
33121,998340.125
33122,943679.125
33123,4648572.0
33124,807615.8125
33125,1052650.75
33126,897788.8125
33127,1033692.5625
33128,1016593.8125
33129,1865906.375
33130,1286333.25
33131,1286333.25
33132,820498.25
33133,4755307.5
33134,1247289.75
33135,1635338.625
33136,1221452.625
33137,650539.9375
33138,2000441.75
33139,924840.0625
33140,972903.375
33141,1057492.5
33142,1113624.875
33143,618211.5625
33144,840857.4375
33145,1174111.875
33146,966140.75
33147,645122.9375
33148,1017851.9375
33149,2000441.75
33150,890469.125
33151,913721.0625
33152,2409849.75
33153,1672102.75
33154,1187477.375
33155,1850727.25
33156,1440656.625
33157,885258.375
33158,1953415.875
33159,857793.5625
33160,840857.4375
33161,1026477.125
33162,1315754.625
33163,853760.25
33164,888867.3125
33165,1209152.375
33166,891803.375
33167,857793.5625
33168,1395662.625
33169,837966.0
33170,956006.5625
33171,1038501.5
33172,1636646.125
33173,822703.125
33174,1021327.1875
33175,639593.625
33176,957908.5
33177,970804.0625
33178,1086984.625
33179,1963668.125
33180,949171.375
33181,952121.4375
33182,890438.5625
33183,949171.375
33184,691386.875
33185,1044333.4375
33186,931522.25
33187,929460.8125
33188,927726.875
33189,2162448.5
33190,942563.9375
33191,1947023.375
33192,1187477.375
33193,1014118.75
33194,748887.5625
33195,1212382.0
33196,814101.4375
33197,1163194.125
33198,850824.4375
33199,1158216.375
33200,633265.625
33201,1105947.5
33202,1190636.625
33203,1241736.5
33204,958939.5
33205,916762.875
33206,942563.9375
33207,1619733.5
33208,1587747.875
33209,1163194.125
33210,584691.625
33211,942563.9375
33212,867260.4375
33213,822154.125
33214,1180257.25
33215,785487.125
33216,645170.9375
33217,779301.5625
33218,898653.125
33219,639593.625
33220,1014118.75
33221,956902.3125
33222,854248.9375
33223,385244.0
33224,1333199.25
33225,912213.9375
33226,908622.875
33227,650539.9375
33228,650539.9375
33229,1071262.875
33230,980170.25
33231,1187477.375
33232,1217349.875
33233,1341787.375
33234,1852111.625
33235,1000938.9375
33236,1230388.25
33237,1826052.875
33238,1224985.0
33239,1086983.625
33240,942563.9375
33241,952121.4375
33242,848288.5
33243,776901.75
33244,1691455.0
33245,1135068.25
33246,1091129.75
33247,650539.9375
33248,1515435.5
33249,2312423.25
33250,1333199.25
33251,1080352.875
33252,1668805.25
33253,885258.375
33254,848288.5
33255,1208610.375
33256,1241736.5
33257,916762.875
33258,2845902.75
33259,911950.3125
33260,787287.75
33261,1226463.625
33262,1014118.75
33263,916762.875
33264,1377856.5
33265,1513988.0
33266,1040115.25
33267,1014118.75
33268,894443.8125
33269,1260727.0
33270,789881.5625
33271,1014205.75
33272,794009.0625
33273,1167472.75
33274,888174.125
33275,1140662.25
33276,1446848.5
33277,1046227.4375
33278,831314.0
33279,985674.5
33280,970804.0625
33281,975855.5
33282,1209152.375
33283,926612.8125
33284,927726.875
33285,2212790.5
33286,942563.9375
33287,551201.1875
33288,1830273.75
33289,857793.5625
33290,1226305.875
33291,800634.3125
33292,1276721.25
33293,1009775.0
33294,840857.4375
33295,796486.0625
33296,650539.9375
33297,1073023.625
33298,1187477.375
33299,2162238.5
33300,639593.625
33301,1202292.125
33302,822703.125
33303,1643575.25
33304,1660907.75
33305,930325.5
33306,988298.8125
33307,1406594.25
33308,1095170.5
33309,880521.3125
33310,2236518.25
33311,970804.0625
33312,777271.5625
33313,764947.5
33314,1583982.0
33315,1413843.125
33316,1209152.375
33317,1452335.25
33318,1083754.0
33319,865213.375
33320,1423199.0
33321,916762.875
33322,822703.125
33323,1280357.125
33324,1538167.375
33325,1726013.75
33326,1014118.75
33327,1033692.5625
33328,1089161.625
33329,1605838.875
33330,615266.5625
33331,2844432.25
33332,843206.3125
33333,1589929.75
33334,794009.0625
33335,1448282.75
33336,1742689.25
33337,589843.0625
33338,1643020.5
33339,924840.0625
33340,819014.4375
33341,1038501.5
33342,3623285.5
33343,969052.125
33344,837966.0
33345,924840.0625
33346,2409399.25
33347,2563576.75
33348,942563.9375
33349,939402.375
33350,909437.8125
33351,1619733.5
33352,891803.375
33353,1060140.25
33354,808455.875
33355,942563.9375
33356,1014118.75
33357,1258018.75
33358,481419.09375
33359,1464267.75
33360,837966.0
33361,1440656.625
33362,584691.625
33363,1046227.4375
33364,1019068.0
33365,1258056.0
33366,2840840.25
33367,850824.4375
33368,1144078.75
33369,1167472.75
33370,877657.4375
33371,1040224.3125
33372,794009.0625
33373,924840.0625
33374,942563.9375
33375,885091.25
33376,904001.375
33377,1230388.25
33378,4047591.0
33379,957908.5
33380,1187477.375
33381,1035568.1875
33382,650539.9375
33383,1321973.0
33384,1286333.25
33385,434838.4375
33386,1506987.25
33387,1221452.625
33388,1244724.25
33389,650539.9375
33390,1046227.4375
33391,906662.3125
33392,1576869.5
33393,1261381.25
33394,916762.875
33395,1533322.375
33396,1440656.625
33397,1046612.75
33398,853760.25
33399,1759146.875
33400,3214718.75
33401,1847873.75
33402,584691.625
33403,1083754.0
33404,1506876.625
33405,1692855.625
33406,924840.0625
33407,888174.125
33408,1319068.875
33409,1952993.0
33410,976421.5
33411,897788.8125
33412,1632197.625
33413,650539.9375
33414,1140662.25
33415,3758584.5
33416,1660062.125
33417,949290.8125
33418,1117934.5
33419,1209152.375
33420,1523004.25
33421,1038501.5
33422,1140662.25
33423,610430.8125
33424,1168045.25
33425,850824.4375
33426,972279.125
33427,2461681.25
33428,837966.0
33429,650539.9375
33430,650539.9375
33431,645170.9375
33432,942563.9375
33433,957908.5
33434,1772639.625
33435,1140662.25
33436,916762.875
33437,897788.8125
33438,843206.3125
33439,633265.625
33440,906662.3125
33441,843206.3125
33442,1286333.25
33443,985674.5
33444,2035215.75
33445,650539.9375
33446,1192823.375
33447,650539.9375
33448,998340.125
33449,2140400.75
33450,880521.3125
33451,1764863.5
33452,1277891.75
33453,837966.0
33454,939402.375
33455,1209152.375
33456,1163194.125
33457,898653.125
33458,650539.9375
33459,4446354.5
33460,1700781.625
33461,1548857.0
33462,1187477.375
33463,788778.0
33464,1834075.75
33465,840857.4375
33466,850744.125
33467,1005412.4375
33468,823565.0
33469,1618524.625
33470,927726.875
33471,432529.3125
33472,1441452.375
33473,1463625.625
33474,827526.6875
33475,608397.8125
33476,1060140.25
33477,1181881.5
33478,970804.0625
33479,1420015.75
33480,1200906.75
33481,1003515.75
33482,814101.4375
33483,1748876.125
33484,1006722.0625
33485,2327217.25
33486,1968389.375
33487,934163.5625
33488,1804978.25
33489,1399955.0
33490,1722021.75
33491,1250442.375
33492,922657.0625
33493,1083754.0
33494,976421.5
33495,1329352.25
33496,1038501.5
33497,1639364.25
33498,1311017.375
33499,1241164.625
33500,1163194.125
33501,1215146.125
33502,891803.375
33503,1181881.5
33504,1696375.5
33505,922657.0625
33506,1282470.0
33507,1209152.375
33508,942563.9375
33509,942563.9375
33510,1421586.25
33511,1138063.0
33512,916762.875
33513,2003177.375
33514,650539.9375
33515,650539.9375
33516,880521.3125
33517,1032532.9375
33518,1010446.375
33519,998340.125
33520,916762.875
33521,1187477.375
33522,650539.9375
33523,1095088.0
33524,916762.875
33525,904001.375
33526,1221452.625
33527,897788.8125
33528,863729.375
33529,837966.0
33530,853760.25
33531,855847.1875
33532,826699.3125
33533,850824.4375
33534,650539.9375
33535,1122843.0
33536,996061.5
33537,613110.5
33538,1230388.25
33539,1388341.5
33540,1315754.625
33541,1605838.875
33542,3174661.25
33543,1315754.625
33544,906662.3125
33545,1289988.125
33546,934163.5625
33547,1209152.375
33548,1276721.25
33549,1187477.375
33550,2014881.875
33551,1202292.125
33552,1014118.75
33553,843206.3125
33554,1221452.625
33555,1946672.5
33556,857793.5625
33557,1343332.75
33558,3548352.0
33559,1034527.8125
33560,885091.25
33561,432529.3125
33562,1038501.5
33563,1168447.5
33564,885091.25
33565,999191.6875
33566,1244724.25
33567,1286333.25
33568,385244.0
33569,840857.4375
33570,1545731.625
33571,508255.9375
33572,916762.875
33573,687303.0625
33574,1296707.75
33575,916762.875
33576,867213.3125
33577,1374213.5
33578,1886684.375
33579,1122843.0
33580,1286333.25
33581,1014118.75
33582,1176834.875
33583,953531.75
33584,831366.4375
33585,820498.25
33586,877657.4375
33587,952087.8125
33588,1341787.375
33589,1442223.75
33590,718736.0
33591,1187477.375
33592,1071262.875
33593,650539.9375
33594,1740347.5
33595,595750.75
33596,1001408.625
33597,929460.8125
33598,840857.4375
33599,952087.8125
33600,798542.5625
33601,800634.3125
33602,966414.5
33603,1174516.25
33604,650539.9375
33605,1075405.375
33606,935290.25
33607,1670464.25
33608,1640870.5
33609,1046227.4375
33610,1615349.5
33611,902654.875
33612,826699.3125
33613,843206.3125
33614,840857.4375
33615,843206.3125
33616,1168045.25
33617,1040115.25
33618,789881.5625
33619,1144078.75
33620,917552.75
33621,432529.3125
33622,1106068.625
33623,1071732.875
33624,927191.75
33625,508255.9375
33626,2035215.75
33627,639593.625
33628,837966.0
33629,1392469.25
33630,885091.25
33631,1615349.5
33632,916762.875
33633,840857.4375
33634,2309302.75
33635,1128308.875
33636,927191.75
33637,589843.0625
33638,1187477.375
33639,1044333.4375
33640,1368138.125
33641,1092282.25
33642,1464267.75
33643,603757.6875
33644,973568.8125
33645,942563.9375
33646,1610135.625
33647,891803.375
33648,1027521.1875
33649,998340.125
33650,916762.875
